Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
Saqlain Mushtaq (PAK),25,5,61,1,2.44,61,150,v Bangladesh,Multan,3 Sep 2003,1,1,0
Mohammad Ashraful (BDESH),17,0,62,1,3.64,62,102,v Zimbabwe,Chittagong,15 Nov 2001,1,1,0
SR Tendulkar (INDIA),15,1,62,1,4.13,62,90,v Pakistan,Bengaluru,24 Mar 2005,1,1,0
TM Dilshan (SL),25,4,62,1,2.48,62,150,v Bangladesh,Colombo (RPS),16 Mar 2013,1,1,0
PJ Wiseman (NZ),31,7,64,1,2.06,64,186,v Australia,Auckland,26 Mar 2005,1,1,0
Shoaib Malik (PAK),18,1,64,1,3.55,64,108,v England,Multan,12 Nov 2005,1,1,0
NM Lyon (AUS),20,2,64,1,3.2,64,120,v India,Sydney,3 Jan 2012,1,1,0
MM Ali (ENG),16.1,3,64,1,3.95,64,97,v Australia,Birmingham,29 Jul 2015,1,1,0
CH Gayle (WI),31,11,65,1,2.09,65,186,v South Africa,St John's,29 Apr 2005,1,1,0
IS Sodhi (NZ),17.2,0,65,1,3.75,65,104,v West Indies,Hamilton,19 Dec 2013,1,1,0
Aminul Islam (BDESH),17,1,66,1,3.88,66,102,v Zimbabwe,Chittagong,15 Nov 2001,1,1,0
CH Gayle (WI),22,5,66,1,3,66,132,v India,St John's,2 Jun 2006,1,1,0
SK Warne (AUS),22.4,1,69,1,3.04,69,136,v England,Sydney,2 Jan 2007,1,1,0
SV Bahutule (INDIA),21,3,70,1,3.33,70,126,v Australia,Chennai,18 Mar 2001,1,1,0
SK Warne (AUS),24.2,3,70,1,2.87,70,146,v New Zealand,Hobart,22 Nov 2001,1,1,0
Shoaib Malik (PAK),26,5,70,1,2.69,70,156,v South Africa,Faisalabad,24 Oct 2003,1,1,0
RP Arnold (SL),20,4,71,1,3.55,71,120,v Pakistan,Galle,21 Jun 2000,1,1,0
MN Samuels (WI),22,2,71,1,3.22,71,132,v Australia,Roseau,3 Jun 2015,1,1,0
HDPK Dharmasena (SL),38,12,72,1,1.89,72,228,v England,Galle,22 Feb 2001,1,1,0
HDPK Dharmasena (SL),27,7,72,1,2.66,72,162,v New Zealand,Kandy,3 May 2003,1,1,0
M Muralitharan (SL),41,9,73,1,1.78,73,246,v England,Colombo (SSC),15 Mar 2001,1,1,0
MDK Perera (SL),27,4,73,1,2.7,73,162,v Australia,Pallekele,26 Jul 2016,1,1,0
Shahid Afridi (PAK),27,4,74,1,2.74,74,162,v England,Karachi,7 Dec 2000,1,1,0
HDPK Dharmasena (SL),27,4,74,1,2.74,74,162,v England,Kandy,7 Mar 2001,1,1,0
A Kumble (INDIA),29.3,6,74,1,2.5,74,177,v England,Bengaluru,19 Dec 2001,1,1,0
AS Jaggernauth (WI),20,0,74,1,3.7,74,120,v Australia,Kingston,22 May 2008,1,1,0
CH Gayle (WI),32,9,74,1,2.31,74,192,v England,Bridgetown,26 Feb 2009,1,1,0
TT Samaraweera (SL),29.3,5,78,1,2.64,78,177,v Australia,Colombo (SSC),24 Mar 2004,1,1,0
A Kumble (INDIA),33,2,78,1,2.36,78,198,v South Africa,Ahmedabad,3 Apr 2008,1,1,0
Rajin Saleh (BDESH),19,0,81,1,4.26,81,114,v New Zealand,Chittagong,26 Oct 2004,1,1,0
Harbhajan Singh (INDIA),35,5,83,1,2.37,83,210,v England,Mohali,9 Mar 2006,1,1,0
RR Sarwan (WI),18,0,83,1,4.61,83,108,v India,Gros Islet,10 Jun 2006,1,1,0
MD Craig (NZ),38,10,83,1,2.18,83,228,v Sri Lanka,Christchurch,26 Dec 2014,1,1,0
M Muralitharan (SL),28,6,84,1,3,84,168,v Bangladesh,Colombo (PSS),3 Jul 2007,1,1,0
PHT Kaushal (SL),24,4,86,1,3.58,86,144,v India,Colombo (SSC),28 Aug 2015,1,1,0
JA Rudolph (SA),23,3,91,1,3.95,91,138,v West Indies,Durban,26 Dec 2003,1,1,0
MM Ali (ENG),28,4,91,1,3.25,91,168,v Sri Lanka,Lord's,12 Jun 2014,1,1,0
MN Samuels (WI),33.3,5,92,1,2.74,92,201,v England,St George's,21 Apr 2015,1,1,0
Mahmudullah (BDESH),30,7,94,1,3.13,94,180,v Pakistan,Chittagong,9 Dec 2011,1,1,0
PHT Kaushal (SL),25,7,94,1,3.76,94,150,v West Indies,Galle,14 Oct 2015,1,1,0
TM Dilshan (SL),31,0,96,1,3.09,96,186,v Australia,Colombo (SSC),16 Sep 2011,1,1,0
Mushtaq Ahmed (PAK),25,4,101,1,4.04,101,150,v South Africa,Faisalabad,24 Oct 2003,1,1,0
OAC Banks (WI),43,8,102,1,2.37,102,258,v Sri Lanka,Gros Islet,20 Jun 2003,1,1,0
SCG MacGill (AUS),29,5,102,1,3.51,102,174,v South Africa,Sydney,2 Jan 2006,1,1,0
MV Nagamootoo (WI),40,13,103,1,2.57,103,240,v India,Georgetown,11 Apr 2002,1,1,0
MN Samuels (WI),25.4,0,104,1,4.05,104,154,v England,North Sound,13 Apr 2015,1,1,0
Sikandar Raza (ZIM),25.5,4,106,1,4.1,106,155,v New Zealand,Bulawayo,28 Jul 2016,1,1,0
D Bishoo (WI),33,2,106,1,3.21,106,198,v Pakistan,Kingston,21 Apr 2017,1,1,0
HDPK Dharmasena (SL),35,6,107,1,3.05,107,210,v South Africa,Galle,20 Jul 2000,1,1,0
PJ Wiseman (NZ),36,6,107,1,2.97,107,216,v Pakistan,Auckland,8 Mar 2001,1,1,0
S Randiv (SL),34.3,4,107,1,3.1,107,207,v England,Colombo (PSS),3 Apr 2012,1,1,0
D Bishoo (WI),35,5,107,1,3.05,107,210,v India,Kingston,30 Jul 2016,1,1,0
Harbhajan Singh (INDIA),43,7,112,1,2.6,112,258,v New Zealand,Ahmedabad,4 Nov 2010,1,1,0
AG Cremer (ZIM),22,0,113,1,5.13,113,132,v New Zealand,Harare,7 Aug 2005,1,1,0
NM Hauritz (AUS),48,14,115,1,2.39,115,288,v South Africa,Sydney,3 Jan 2009,1,1,0
Naimur Rahman (BDESH),36,5,118,1,3.27,118,216,v West Indies,Dhaka,8 Dec 2002,1,1,0
GP Swann (ENG),31,4,119,1,3.83,119,186,v Australia,Birmingham,30 Jul 2009,1,1,0
MM Ali (ENG),27,3,121,1,4.48,121,162,v New Zealand,Leeds,29 May 2015,1,1,0
RDB Croft (ENG),47,8,124,1,2.63,124,282,v West Indies,Manchester,3 Aug 2000,1,1,0
GE Bradburn (NZ),42,10,124,1,2.95,124,252,v Pakistan,Christchurch,15 Mar 2001,1,1,0
D Bishoo (WI),45,10,125,1,2.77,125,270,v Australia,Bridgetown,7 Apr 2012,1,1,0
UDU Chandana (SL),36,1,128,1,3.55,128,216,v South Africa,Galle,4 Aug 2004,1,1,0
PJ Wiseman (NZ),38,7,128,1,3.36,128,228,v Sri Lanka,Napier,4 Apr 2005,1,1,0
S Randiv (SL),31,0,131,1,4.22,131,186,v Pakistan,Colombo (SSC),30 Jun 2012,1,1,0
BA Murphy (ZIM),34.4,4,132,1,3.8,132,208,v India,Bulawayo,7 Jun 2001,1,1,0
MM Ali (ENG),28,5,136,1,4.85,136,168,v Sri Lanka,Chester-le-Street,27 May 2016,1,1,0
GM Ewing (ZIM),42,5,141,1,3.35,141,252,v India,Bulawayo,13 Sep 2005,1,1,0
MDK Perera (SL),40,3,147,1,3.67,147,240,v India,Colombo (SSC),3 Aug 2017,1,1,0
AG Cremer (ZIM),52,8,161,1,3.09,161,312,v West Indies,Bulawayo,29 Oct 2017,1,1,0
MN Samuels (WI),47,3,176,1,3.74,176,282,v Australia,Port of Spain,19 Apr 2003,1,1,0
AG Cremer (ZIM),53,4,187,1,3.52,187,318,v New Zealand,Bulawayo,28 Jul 2016,1,1,0
MDK Perera (SL),45,1,197,1,4.37,197,270,v India,Galle,26 Jul 2017,1,1,0
A Mishra (INDIA),58,6,203,1,3.5,203,348,v Sri Lanka,Ahmedabad,16 Nov 2009,1,1,0
Saqlain Mushtaq (PAK),43,4,204,1,4.74,204,258,v India,Multan,28 Mar 2004,1,1,0
JJ Krejza (AUS),49,4,204,1,4.16,204,294,v South Africa,Perth,17 Dec 2008,1,1,0
AG Cremer (ZIM),47,2,206,1,4.38,206,282,v New Zealand,Bulawayo,6 Aug 2016,1,1,0
R Ashwin (INDIA),69,9,207,1,3,207,414,v England,Chennai,16 Dec 2016,1,1,0
SCG MacGill (AUS),54,6,211,1,3.9,211,324,v India,Sydney,2 Jan 2004,1,1,0
A Kumble (INDIA),67,9,247,1,3.68,247,402,v Pakistan,Bengaluru,24 Mar 2005,1,1,0
CH Gayle (WI),10,3,12,0,1.2,-,-,v New Zealand,Bridgetown,21 Jun 2002,1,1,0
CL Hooper (WI),12,4,16,0,1.33,-,-,v India,Georgetown,11 Apr 2002,1,1,0
Naeem Islam (BDESH),12,2,16,0,1.33,-,-,v New Zealand,Chittagong,17 Oct 2008,1,1,0
SR Tendulkar (INDIA),11,3,19,0,1.72,-,-,v Zimbabwe,Nagpur,25 Nov 2000,1,1,0
VVS Laxman (INDIA),10,2,19,0,1.9,-,-,v South Africa,Chennai,26 Mar 2008,1,1,0
V Sehwag (INDIA),10,2,20,0,2,-,-,v South Africa,Kolkata,14 Feb 2010,1,1,0
TM Dilshan (SL),10,1,20,0,2,-,-,v West Indies,Pallekele,1 Dec 2010,1,1,0
JE Root (ENG),12,4,22,0,1.83,-,-,v India,Nottingham,9 Jul 2014,1,1,0
CL Hooper (WI),14,8,23,0,1.64,-,-,v South Africa,Georgetown,9 Mar 2001,1,1,0
CL Hooper (WI),13,4,23,0,1.76,-,-,v South Africa,Port of Spain,17 Mar 2001,1,1,0
UDU Chandana (SL),12,4,24,0,2,-,-,v Zimbabwe,Galle,12 Jan 2002,1,1,0
S Chanderpaul (WI),13,6,25,0,1.92,-,-,v South Africa,Georgetown,31 Mar 2005,1,1,0
TM Dilshan (SL),12,1,25,0,2.08,-,-,v England,Galle,26 Mar 2012,1,1,0
Mohammad Hafeez (PAK),10,4,26,0,2.6,-,-,v Bangladesh,Peshawar,27 Aug 2003,1,1,0
Shoaib Malik (PAK),12,4,27,0,2.25,-,-,v Bangladesh,Peshawar,27 Aug 2003,1,1,0
CL Hooper (WI),13,4,29,0,2.23,-,-,v India,St John's,10 May 2002,1,1,0
Nasir Hossain (BDESH),12,1,29,0,2.41,-,-,v West Indies,Khulna,21 Nov 2012,1,1,0
CH Gayle (WI),13,3,29,0,2.23,-,-,v New Zealand,Port of Spain,16 Jun 2014,1,1,0
TM Dilshan (SL),10,1,30,0,3,-,-,v India,Galle,18 Jul 2010,1,1,0
KS Williamson (NZ),12,3,30,0,2.5,-,-,v England,Dunedin,6 Mar 2013,1,1,0
CH Gayle (WI),14,2,31,0,2.21,-,-,v India,Basseterre,22 Jun 2006,1,1,0
CH Gayle (WI),13,3,32,0,2.46,-,-,v England,Bridgetown,1 Apr 2004,1,1,0
TM Dilshan (SL),14,4,32,0,2.28,-,-,v Australia,Pallekele,8 Sep 2011,1,1,0
SR Tendulkar (INDIA),10,2,33,0,3.3,-,-,v South Africa,Bengaluru,2 Mar 2000,1,1,0
Alok Kapali (BDESH),11,2,33,0,3,-,-,v South Africa,Dhaka,1 May 2003,1,1,0
KS Lokuarachchi (SL),12,2,33,0,2.75,-,-,v Australia,Kandy,16 Mar 2004,1,1,0
KC Brathwaite (WI),10,1,33,0,3.3,-,-,v India,Gros Islet,9 Aug 2016,1,1,0
MP Vaughan (ENG),14,2,35,0,2.5,-,-,v Sri Lanka,Lord's,16 May 2002,1,1,0
HMCM Bandara (SL),14,4,35,0,2.5,-,-,v Pakistan,Colombo (SSC),26 Mar 2006,1,1,0
Imran Tahir (SA),10,1,35,0,3.5,-,-,v Australia,Cape Town,9 Nov 2011,1,1,0
KS Williamson (NZ),13,1,35,0,2.69,-,-,v South Africa,Wellington,23 Mar 2012,1,1,0
CH Gayle (WI),17,6,36,0,2.11,-,-,v England,St John's,10 Apr 2004,1,1,0
Shahid Afridi (PAK),18,6,38,0,2.11,-,-,v England,Lahore,15 Nov 2000,1,1,0
V Sehwag (INDIA),18,2,38,0,2.11,-,-,v Australia,Nagpur,6 Nov 2008,1,1,0
Naeem Islam (BDESH),12,2,38,0,3.16,-,-,v West Indies,Dhaka,29 Oct 2011,1,1,0
MM Ali (ENG),14,2,38,0,2.71,-,-,v Sri Lanka,Lord's,9 Jun 2016,1,1,0
KC Brathwaite (WI),11,0,40,0,3.63,-,-,v India,Kingston,30 Jul 2016,1,1,0
BA Murphy (ZIM),10,1,42,0,4.2,-,-,v India,Harare,15 Jun 2001,1,1,0
MJ North (AUS),14,2,42,0,3,-,-,v West Indies,Adelaide,4 Dec 2009,1,1,0
Naeem Islam (BDESH),12,1,42,0,3.5,-,-,v England,Chittagong,12 Mar 2010,1,1,0
Mahmudullah (BDESH),10,0,42,0,4.2,-,-,v West Indies,Khulna,21 Nov 2012,1,1,0
Naeem Islam (BDESH),14,1,43,0,3.07,-,-,v West Indies,Khulna,21 Nov 2012,1,1,0
JP Duminy (SA),12,1,44,0,3.66,-,-,v Australia,Centurion,12 Feb 2014,1,1,0
Shoaib Malik (PAK),16,5,45,0,2.81,-,-,v Sri Lanka,Karachi,28 Oct 2004,1,1,0
CH Gayle (WI),16,3,45,0,2.81,-,-,v Australia,Bridgetown,12 Jun 2008,1,1,0
Mahmudullah (BDESH),15,2,45,0,3,-,-,v Pakistan,Dhaka,17 Dec 2011,1,1,0
Mahmudullah (BDESH),14,0,45,0,3.21,-,-,v West Indies,Dhaka,13 Nov 2012,1,1,0
CH Gayle (WI),10,0,46,0,4.6,-,-,v Zimbabwe,Kingston,24 Mar 2000,1,1,0
Shoaib Malik (PAK),13,1,47,0,3.61,-,-,v West Indies,Multan,19 Nov 2006,1,1,0
UDU Chandana (SL),24,4,48,0,2,-,-,v England,Galle,2 Dec 2003,1,1,0
Mohammad Ashraful (BDESH),15,3,49,0,3.26,-,-,v Zimbabwe,Dhaka,8 Nov 2001,1,1,0
MN Samuels (WI),21,6,49,0,2.33,-,-,v Australia,Georgetown,10 Apr 2003,1,1,0
GP Swann (ENG),14,4,51,0,3.64,-,-,v West Indies,Chester-le-Street,14 May 2009,1,1,0
J Blackwood (WI),12,1,51,0,4.25,-,-,v Bangladesh,Kingstown,5 Sep 2014,1,1,0
PA Strang (ZIM),14.2,2,52,0,3.62,-,-,v South Africa,Bulawayo,14 Sep 2001,1,1,0
Shuvagata Hom (BDESH),14,0,52,0,3.71,-,-,v India,Fatullah,10 Jun 2015,1,1,0
Naimur Rahman (BDESH),15,2,54,0,3.6,-,-,v Zimbabwe,Chittagong,15 Nov 2001,1,1,0
JP Duminy (SA),14,2,54,0,3.85,-,-,v Australia,Johannesburg,26 Feb 2009,1,1,0
Shoaib Malik (PAK),14,3,55,0,3.92,-,-,v Sri Lanka,Lahore,6 Mar 2002,1,1,0
P Utseya (ZIM),12,2,55,0,4.58,-,-,v Sri Lanka,Harare,6 May 2004,1,1,0
Shahid Afridi (PAK),11,0,55,0,5,-,-,v India,Lahore,13 Jan 2006,1,1,0
MN Samuels (WI),15,1,55,0,3.66,-,-,v New Zealand,Kingston,8 Jun 2014,1,1,0
Naimur Rahman (BDESH),18,1,56,0,3.11,-,-,v Zimbabwe,Dhaka,8 Nov 2001,1,1,0
NM Lyon (AUS),17,2,57,0,3.35,-,-,v South Africa,Hobart,12 Nov 2016,1,1,0
Harbhajan Singh (INDIA),27,7,59,0,2.18,-,-,v England,Bengaluru,19 Dec 2001,1,1,0
DM de Silva (SL),12,0,59,0,4.91,-,-,v India,Colombo (SSC),3 Aug 2017,1,1,0
Nasir Hossain (BDESH),10.5,0,60,0,5.53,-,-,v Sri Lanka,Dhaka,27 Jan 2014,1,1,0
SK Warne (AUS),19,2,61,0,3.21,-,-,v Sri Lanka,Darwin,1 Jul 2004,1,1,0
GC Smith (SA),17,2,61,0,3.58,-,-,v New Zealand,Cape Town,27 Apr 2006,1,1,0
V Sehwag (INDIA),16,1,61,0,3.81,-,-,v West Indies,Mumbai,22 Nov 2011,1,1,0
MJ North (AUS),18,0,62,0,3.44,-,-,v England,Adelaide,3 Dec 2010,1,1,0
KC Brathwaite (WI),30,5,62,0,2.06,-,-,v Australia,Kingston,11 Jun 2015,1,1,0
GP Swann (ENG),16,4,64,0,4,-,-,v Australia,Leeds,7 Aug 2009,1,1,0
NM Lyon (AUS),17,2,66,0,3.88,-,-,v India,Melbourne,26 Dec 2011,1,1,0
SPD Smith (AUS),13,0,67,0,5.15,-,-,v England,Sydney,3 Jan 2011,1,1,0
MN Samuels (WI),20,3,68,0,3.4,-,-,v India,Basseterre,22 Jun 2006,1,1,0
N Deonarine (WI),18,1,69,0,3.83,-,-,v South Africa,St John's,29 Apr 2005,1,1,0
Danish Kaneria (PAK),10,0,69,0,6.9,-,-,v India,Lahore,13 Jan 2006,1,1,0
Shoaib Malik (PAK),12,1,70,0,5.83,-,-,v India,Lahore,13 Jan 2006,1,1,0
Alok Kapali (BDESH),18.5,2,71,0,3.76,-,-,v South Africa,Chittagong,24 Apr 2003,1,1,0
SPD Smith (AUS),18,3,71,0,3.94,-,-,v England,Melbourne,26 Dec 2010,1,1,0
Mohammad Hafeez (PAK),24,2,72,0,3,-,-,v West Indies,Multan,19 Nov 2006,1,1,0
CP Schofield (ENG),18,2,73,0,4.05,-,-,v Zimbabwe,Nottingham,1 Jun 2000,1,1,0
RL Chase (WI),19,2,74,0,3.89,-,-,v Pakistan,Bridgetown,30 Apr 2017,1,1,0
PJ Wiseman (NZ),26,7,75,0,2.88,-,-,v Sri Lanka,Wellington,11 Apr 2005,1,1,0
GP Swann (ENG),12,0,76,0,6.33,-,-,v India,Nottingham,29 Jul 2011,1,1,0
Sohag Gazi (BDESH),34,8,77,0,2.26,-,-,v New Zealand,Dhaka,21 Oct 2013,1,1,0
N Chopra (INDIA),24,3,78,0,3.25,-,-,v South Africa,Bengaluru,2 Mar 2000,1,1,0
SR Tendulkar (INDIA),28,1,78,0,2.78,-,-,v Australia,Chennai,18 Mar 2001,1,1,0
Mahmudullah (BDESH),15,0,78,0,5.2,-,-,v India,Dhaka,24 Jan 2010,1,1,0
IS Sodhi (NZ),15,2,78,0,5.2,-,-,v India,Auckland,6 Feb 2014,1,1,0
DL Piedt (SA),24,4,78,0,3.25,-,-,v England,Centurion,22 Jan 2016,1,1,0
CH Gayle (WI),31,5,79,0,2.54,-,-,v Australia,Bridgetown,1 May 2003,1,1,0
Mushtaq Ahmed (PAK),18,1,80,0,4.44,-,-,v South Africa,Lahore,17 Oct 2003,1,1,0
Shoaib Malik (PAK),28,3,80,0,2.85,-,-,v Sri Lanka,Lahore,1 Mar 2009,1,1,0
CH Gayle (WI),26,1,80,0,3.07,-,-,v England,Port of Spain,6 Mar 2009,1,1,0
S Prasanna (SL),23,3,80,0,3.47,-,-,v Australia,Pallekele,8 Sep 2011,1,1,0
SK Warne (AUS),25,5,82,0,3.28,-,-,v India,Sydney,2 Jan 2000,1,1,0
S Shillingford (WI),25,2,85,0,3.4,-,-,v South Africa,Bridgetown,26 Jun 2010,1,1,0
GP Swann (ENG),26,5,85,0,3.26,-,-,v West Indies,Birmingham,7 Jun 2012,1,1,0
BAW Mendis (SL),34,9,85,0,2.5,-,-,v South Africa,Colombo (SSC),24 Jul 2014,1,1,0
J Yadav (INDIA),25,3,89,0,3.56,-,-,v England,Mumbai,8 Dec 2016,1,1,0
BGK Walker (NZ),33,2,98,0,2.96,-,-,v Zimbabwe,Wellington,26 Dec 2000,1,1,0
GP Swann (ENG),38,11,100,0,2.63,-,-,v Bangladesh,Lord's,27 May 2010,1,1,0
RL Chase (WI),34,3,102,0,3,-,-,v India,North Sound,21 Jul 2016,1,1,0
J Nyumbu (ZIM),34,3,107,0,3.14,-,-,v New Zealand,Bulawayo,6 Aug 2016,1,1,0
Fahim Muntasir (BDESH),32,6,109,0,3.4,-,-,v Pakistan,Dhaka,9 Jan 2002,1,1,0
AG Cremer (ZIM),24,1,111,0,4.62,-,-,v New Zealand,Bulawayo,15 Aug 2005,1,1,0
S Matsikenyeri (ZIM),23.3,1,112,0,4.76,-,-,v Sri Lanka,Bulawayo,14 May 2004,1,1,0
Danish Kaneria (PAK),44,7,129,0,2.93,-,-,v England,Faisalabad,20 Nov 2005,1,1,0
A Kumble (INDIA),43,6,129,0,3,-,-,v Australia,Bengaluru,9 Oct 2008,1,1,0
PJ Wiseman (NZ),54,13,131,0,2.42,-,-,v Zimbabwe,Wellington,26 Dec 2000,1,1,0
GP Swann (ENG),38,8,131,0,3.44,-,-,v Australia,Cardiff,8 Jul 2009,1,1,0
Mushtaq Ahmed (PAK),44,6,132,0,3,-,-,v England,Lahore,15 Nov 2000,1,1,0
S Shillingford (WI),31,2,134,0,4.32,-,-,v New Zealand,Bridgetown,26 Jun 2014,1,1,0
A Mishra (INDIA),53,5,140,0,2.64,-,-,v South Africa,Nagpur,6 Feb 2010,1,1,0
GP Swann (ENG),52,10,151,0,2.9,-,-,v South Africa,The Oval,19 Jul 2012,1,1,0
Danish Kaneria (PAK),47,5,183,0,3.89,-,-,v Sri Lanka,Lahore,1 Mar 2009,1,1,0
